,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
1057,,"[""Been twice, first time as a couple. Food reasonably priced but bill huge as drinks very expensive! I found the service to be over-attentive, put down fork for moment and expect your plate to vanish! Second visit was a business dinner and food was great and we dined in a private room, I wasn't paying this time so less aware of the cost! Nice place though and good atmosphere.""]",,g186338-d2180904-r145338494,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '30', '20', '40']",4,13 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '1']]",[],Ellie G,"Great food, expensive drinks",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r145338494-Boisdale_Canary_Wharf-London_England.html
1058,,"['Getting to the restaurant early for lunch with friends meant I could have a refreshing Guinness and watch the place gird its loins for a busy pre-Christmas Friday. Even empty the ambiance is good. Photos of dudes and chicks cover the walls, big windows overlook the busy wharf, so there is plenty to occupy you while the hustle and bustle gradually builds up around you. the large, well stocked, oval bar sits centre stage on the first floor with tables for casual dining dotted around, more dining and private rooms upstairs for the serious foodie and drinker. The menu has all the Boisdale standards but we went for a traditional Christmas menu, which was excellent value. The portion size was generous, this was no wafer thin turkey slices but good hefty carvings and extra veg was brought out for the table, all was beautifully cooked. our lovely waitress of the day took great care of us and stayed smiling till the end ... The wine menu was extensive and covered every part of the globe and every sized wallet. By the time we finished it was early evening and although the staff need us to move on by then we were never rushed. Drinks back in the now crowded but happy bar brought the festivities to a close. Thoroughly recommend this bar and restaurant for business and friends. Jazz night next time !']", December 2012,g186338-d2180904-r147539296,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '50']",5,16 December 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '32'], ['thumbs-up-fill', '13']]","['Rochester, United Kingdom']",bobdench,Jazzy tartan oasis,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r147539296-Boisdale_Canary_Wharf-London_England.html
1059,,"['I loved the Boisdale when we went there last year (2011) for our annual Christmassy night out (festive jazz band and singers). The food was great, as a vegetarian I hate it when the only veggie choices are risotto or something involving goats cheese (SO unimaginative!). Last year the manager went out of his way to arrange an alternative main course which was great. This year was a very different story. The manager was rude, told me that my dish from last year was not on the menu, and that I could have a salad as a main dish (just what everyone wants on a cold winter\'s evening on a special occasion). In the end he ""compromised"" and said they would do a plate of vegetables for me - and that\'s exactly what I got - think a side of vegetables, but spread over a plate. For the type of restaurant that this place portrays itself as being and with a hefty price tag attached for the entertainment and food, this is very poor. I don\'t think they will see us again in 2013 for what seemed like it could have been an annual event.']", December 2012,g186338-d2180904-r147987780,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['10', '40', '20', '20']",3,24 December 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '114'], ['thumbs-up-fill', '76']]",['London'],LondonComfortseeker,Great atmosphere but inflexible,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r147987780-Boisdale_Canary_Wharf-London_England.html
1060,,['The décor is elegant and warm. The service was impeccable. I have eaten there a few times and it has always been good. If you can... try the Lobster..so lovely : ) And the lovely bit of Jazz in the background just really adds to to a great evening out.'], September 2012,g186338-d2180904-r143378503,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '40', '50', '50']",5,21 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",YvetteDamian,"Fantastic food, great service, good atmosphere",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r143378503-Boisdale_Canary_Wharf-London_England.html
1061,,"[""Nice place, good service, but the food was not up to the standards and I thought it was very expensive for what we had. I don't think I am coming back""]", October 2012,g186338-d2180904-r143965672,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '40', '40', '20']",3,29 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '3']]","['Agonda, India']",Cristina S,"Good service, average expensive food...",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r143965672-Boisdale_Canary_Wharf-London_England.html
1062,,"['We had yet another fantastic night at Boisdale for our Christmas party last week. The staff were absolutely excellent. When we arrived we went to the 1st floor Oyster bar where we had two tables reserved for our Canapes and Champagne. Our waiter was excellent, nothing was too much trouble. We then went to 2nd floor restaurant, the table we had reserved was perfect just in front of the stage, the food,wine and entertainment were outstanding as always. If you are looking for a venue that excels for good food, excellent service with unrivaled entertainment Boisdale is the place.']", December 2012,g186338-d2180904-r147595598,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '50', '50', '50']",5,17 December 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '7']]","['Romford, United Kingdom']",Denise J,Another fantastic Night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r147595598-Boisdale_Canary_Wharf-London_England.html
1063,,"['We have dined in a number of times before and always found that the food and service have been at a pretty good level. We therefore invited friends to join us ona Friday night, when there is music and a better atmosphere.', 'Sadly we were let down. Some of the issues:', ""'We do not serve Bellini'."", ""'Oh, you asked for Rose Champagne, I am sure you said just Champagne'"", ""'No we do not have white bread'"", 'Two of our party ordered the bisque to start and both were inedible becuase the butter was left in lumos at the bottom, not melted. When we complained, no apology or explanation was given. They were simply offered a replacement, and is is always the case, the moment had gone.', 'The bread was stale and we were told that no white bread existed. Lattely we were given four slices of toast!! It was a chea-end thin cut loaf of bread, amazing.', 'The main course were good enough, we passed on dessert.', 'An expensive and disappointing night. Good band.']", October 2012,g186338-d2180904-r143609180,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '40', '20', '20']",2,24 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '418'], ['thumbs-up-fill', '431']]","['Quinta do Lago, Portugal']",WFN,STANDARDS HAVE DROPPED,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r143609180-Boisdale_Canary_Wharf-London_England.html
1064,,"['A joint birthday celebration with my daughter ( we share the same date ) so a visit was arranged to enjoy the Modern Jazz and to have a good meal.', 'The venue has a sophisticated feel and if you are a whisky enthusiast you will be overwhelmed with choice at the bar. The staff were very welcoming and the service attentive ......... the food was O.K. but not brilliant for the largish bill .', 'We pre-booked and were shown to a table in a premiere position close to the stage ( I was a bit worried that when the music began we would be deafened, but it was perfect.', ""It was a quintet playing, headed by Karren Sharp and Robert Fowler playing standards by Zoot Sims and Al Cohen ........... The standard was very high and at times ' hot ' when some of the improvisations on the tenor saxophones were in full swing."", ""I will treasure the evening as a nostalgic event taking me back to the days as an art student in the 60's when I saw live performances of Gerry Mulligan and Stan Getz ........ Magic !!!"", ""The whole evening was a great success and my daughter who is late 20's seemed to be converted to the jazz scene ."", 'I hope to be back sometime !!!!']", October 2012,g186338-d2180904-r144315662,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '50', '40', '30']",3,2 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '4']]",['solihull'],silhillianSolihull,A ' COOL ' EVENING AT BOISDALE,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r144315662-Boisdale_Canary_Wharf-London_England.html
1065,,"[""Went with friends to see 'Serpentine Fire'. The place has a great atmosphere. The food was first class, service was smooth considering it is a very busy venue and the two course set menu great value at under £20 per head."", 'Drinks are a bit on the pricier side at West End prices, however there is good range of beers and wines. ', ""I booked a 'Premium View' table that was about halfway between the band and tables right at the back. Quite a good view, but not exactly premium. This is only a small niggle as we still had a good view and the sound system here really delivered."", 'All in all a great night out in Canary Wharf. If you love Earth, Wind and Fire make sure you check out this tribute act. They are fanastic, really entertaining and spot on. Really great musicians.']", October 2012,g186338-d2180904-r143259580,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '40', '40', '40']",4,20 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '261'], ['thumbs-up-fill', '117']]",['London'],FreelancerLondon,Great Place to see Live Acts,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r143259580-Boisdale_Canary_Wharf-London_England.html
1066,,"[""We went as as a party of 7 on Saturday 3rd November. We'd just finished our average meal when one member of our party noticed a mouse running around!"", ""We told the waitressing staff who acknowledged they had a problem with mice and said 'but it is London - there's loads here!'"", 'The manager came over to discuss and was aware mice were frequenting the resturant. As part of her defence, she told us that the mice were only located in our part of the resturant! Well thanks for seating us there then!']", November 2012,g186338-d2180904-r144454637,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['10', '10', '10', '10']",1,4 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",ilovefood276,If you like mice running around as you eat then eat here!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r144454637-Boisdale_Canary_Wharf-London_England.html
1067,,['Food a bit expensive but very nice.The entertainment was very good and the selection of cicars and whiskeys were excellent. the only downfall is that when the entertainment is finished the bar is closed and they want you out. This turns out to be a very early evening in my case.'], October 2012,g186338-d2180904-r144563488,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '40', '30', '40']",4,5 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '23'], ['thumbs-up-fill', '25']]","['Leicester, United Kingdom']",Danny5111,Nice place,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r144563488-Boisdale_Canary_Wharf-London_England.html
1068,,"[""That is a great cigar place with humidor and large selection of fine cigars. Something you will not find everywhere in today's London ""]",,g186338-d2180904-r144328221,g186338-d2180904,[],[],5,2 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '40'], ['thumbs-up-fill', '43']]","['Moscow, Russia']",eso4600,Cigar place!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r144328221-Boisdale_Canary_Wharf-London_England.html
1069,,"[""Been there a Saturday night and I simply couldn't have enough of the music, the food, the champagne, the oyster, the cigar, the wine and so on.Warm atmosphere and nice staff.I couldn't wish for better.the only pity is that is a little overpriced.""]",,g186338-d2180904-r145115516,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '40', '30', '40']",4,10 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '36'], ['thumbs-up-fill', '17']]","['London, United Kingdom']",Dessler75,For a nice night out,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r145115516-Boisdale_Canary_Wharf-London_England.html
1070,,"['Very nice restaurant to have lunch . Had a delicious hamburger with chips. Cosy Scottish atmosphere and perfect for a business lunch or just a fast meal . Service was good and will definately go back there again . Its nice when in England , to get the typical English , Scottish , Irish atmosphere i think . There are many modern places that are great but nice to try something different at times . ']", November 2012,g186338-d2180904-r145302541,g186338-d2180904,[],[],4,13 November 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '3']]",['oslo'],Noktrader,Hamburger for the hungry,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r145302541-Boisdale_Canary_Wharf-London_England.html
1071,,"['My boyfriend and I visited Boisdale on Saturday night for the Blues Brothers tribute. The venue, music and staff were very good and are all reasons why we will be returning. The bar staff in particular were memorable for choosing the perfect cocktails for us. ', ""Unfortunately, the a la carte food was overpriced for it's quality. I sent my first duck breast back as it had been overcooked. The second one was 'ok' but still not good. I have overcooked many many duck breasts in my own kitchen and have learnt the absolute necessity of letting them rest for ten minutes after you take them out of the pan before slicing them. I have to assume that the chef was in too much of a hurry to keep up with orders to give the duck the time it deserved but for a 2 course meal (with wine and tip) that cost us over £230 we'd normally expect a higher standard. We may try the fixed price menu in future but are more likely to perch at the bar and focus on Boisdale's strengths!""]", August 2012,g186338-d2180904-r137740674,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '50', '50', '30']",4,20 August 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '10']]","['Canary Wharf, England, United Kingdom']",Charl0tte81,"Not for gourmets - saved by the venue, staff and drinks",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r137740674-Boisdale_Canary_Wharf-London_England.html
1072,,"['The setting of the grill bar is beautiful . The menu bounces from good offer for oysters and shellfish to average offer for meat and none for fish. Sides and entries to minimum level.', 'What is disappointing however is the (non)speed of the service , Needs to remind waitresses several time for a burger and a steack (!) in a half empty restaurant.', 'First time I was there a few months ago it was different as far as the service is concerned', 'Given the price level and the expectations this was a delusion -in a place where alternatives are', 'available this is a risky approach']", September 2012,g186338-d2180904-r141835262,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '30', '20', '30']",2,2 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '17'], ['thumbs-up-fill', '8']]",['tradate'],ldove59,SLOW SERVICE,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r141835262-Boisdale_Canary_Wharf-London_England.html
1073,,"[""But... I booked a table for three... what I forgot to mention was, the three were two adults and a child! When we arrived, we were politely informed, Boisdale cannot entertain children because of 'the Whiskey Bar'! Not entirely sure what that meant, but got the impression Boisdale is not a child friendly zone! Will probably go back though, less child!!""]", August 2012,g186338-d2180904-r137883221,g186338-d2180904,"['Atmosphere', 'Service']","['30', '30']",2,21 August 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '32'], ['thumbs-up-fill', '41']]","['Reading, United Kingdom']",Andy D,Perhaps I'm a little unfair...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r137883221-Boisdale_Canary_Wharf-London_England.html
1074,,"['Took my husband for his birthday on friday with our children, the food was amazin and the staff were fantastic would recommend to anyone who likes jazz, good food and great service. We were treated like we were the only people in there, will be goin back for a 2nd visit.']",,g186338-d2180904-r142547072,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '50']",5,11 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",JoT446,Amazin,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r142547072-Boisdale_Canary_Wharf-London_England.html
1075,,['A fantastic venue with fantastic food. I had heard the food was good but was amazed at the quality. I visited with a party of 12 as a retirement night out. The bar has the largest range of Whisky I have ever seem!!!! The service was really good and we were well looked after. The entertainment was great as well.'], August 2012,g186338-d2180904-r138332857,g186338-d2180904,[],[],5,25 August 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '60'], ['thumbs-up-fill', '23']]","['Stowmarket, United Kingdom']",awp66,Great music ! Fantastic Food.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r138332857-Boisdale_Canary_Wharf-London_England.html
1076,,"['On the positive the venue was very lovely. The food was good. The service was excellent. The singer and music brilliant. ', 'The primary reason i went is because its promoted as a music venue and this is why i went to listen to the music and singer. If you go to Ronnie Scotts or The Vortex ,The Hideaway, 606 club, they all insist that you show some respect to the artists performing and patrons who wish to listen Not at this venue,there were people at tables shouting and shrieking over the music. I have never known a venue which shows such a lack of respect for the artists and staff and management who accept it. Shame it could have been a be a great addition to the London music scene.A nice restaurant but if your a real music lover i would recommended the other venues i have mentioned and give this one a miss.']", September 2012,g186338-d2180904-r141557948,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '10', '40', '40']",3,29 September 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '8']]","['London, United Kingdom']",zasu1,No Respect For Artists,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r141557948-Boisdale_Canary_Wharf-London_England.html
1077,,"[""We were excited to try the Boisdale's Oyster bar with a bunch of friends last week."", 'The interior is truly pretty and grand looking.', 'The menus are appropriate with a good selection of steaks and seafood.', 'I would reconsider having screw-top wines in a [wannabe] upscale place though.', 'The food was very tasty and well presented, the just ordinary desserts were a let-down.', ""Service has a long way to go to improve, e.g. spilt sauce, ages to bring drinks/food on not a terribly busy night, 'there you go, babe' etc."", 'We had a good time overall, but at 50% off food bill it was still just an average experience/value for money, so most likely will not be back too soon.']", September 2012,g186338-d2180904-r140992175,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '40', '20', '40']",3,23 September 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '55'], ['thumbs-up-fill', '34']]","['St Albans, United Kingdom']",honest789,Aspiring but quite unexceptional,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r140992175-Boisdale_Canary_Wharf-London_England.html
1078,,"['Overall the venue was lovely, food excellent, service in the restaurant very good. A bit pricey. Given the prices charged i expected more in terms politeness and attentiveness of the staff in the main bar, having to ask for more bread was also a bit disappointing. I also thing they should move away from measuring glasses of wine in the bar. Given the prices charged serving a little extra above the minimum would not hurt.']", October 2012,g186338-d2180904-r141929629,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '40', '30', '40']",3,3 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '3']]",['London'],LondonTbc,Review,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r141929629-Boisdale_Canary_Wharf-London_England.html
1079,,"['Very good atmosphere in Canary Wharf. I hosted a business dinner and all my guests were happy with the menu, the quality of the food and the service. After dinner we retired to the bar and it was very pleasant.']", October 2012,g186338-d2180904-r143027836,g186338-d2180904,[],[],4,17 October 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '185'], ['thumbs-up-fill', '90']]","['Houston, Texas']",thptrek,"Good food, very good service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r143027836-Boisdale_Canary_Wharf-London_England.html
1080,,"['I like places that allows you to enjoy your stay from a reasonable amount of money and where you can spend 5000gbp/person as well. boisdale is just the place but honestly if you dont like jazz and whiskey it is just a slightly above average place.', 'pros:', '- if you manage to sit at the windows the feeling is awesome - though for date I can recommend this place only when you manage to sit to that area', '- their whiskey selection is stunning, they even have for 1500gbp+ / glass!', '- the design of the restaurant is very nice, you can feel yourself in an old saloon', '- you can keep your expenses down and still enjoy the place', 'cons:', '- at the time we were in the bar it took ages to serve our drinks. at this price tag it is unacceptable. hire more people please', '- food is average, e.g. the bone in ribeye is thin and the meat quality is average', '- live music is extremely loud, makes communication impossible', '- you need to leave before it starts because they add extra $$$ to your bill']", February 2012,g186338-d2180904-r137427733,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '30', '30']",4,17 August 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '35'], ['thumbs-up-fill', '24']]","['London, United Kingdom']",clubber x,good but not that good,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r137427733-Boisdale_Canary_Wharf-London_England.html
1081,,['Live entertainment. Good Food. Went for my husbands birthday for something different and had a lovely time'], January 2012,g186338-d2180904-r131769722,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['30', '40', '40', '40']",4,11 June 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '22'], ['thumbs-up-fill', '9']]","['Dublin, Ireland']",Michelle T,Boisdale Canary Wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r131769722-Boisdale_Canary_Wharf-London_England.html
1082,,"['Great food, great service, great atmosphere and pretty good music too. Thoroughly recommended.']", May 2012,g186338-d2180904-r131045060,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '40', '50']",5,31 May 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '77'], ['thumbs-up-fill', '77']]","['Northampton, United Kingdom']",Michellesmith9,Top spot!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r131045060-Boisdale_Canary_Wharf-London_England.html
1083,,"[""We went there for just one reason, so my husband could enjoy on his birthday smoking his cigars while having a cognac. Looking for places where he could smoke in London, we came across Boisdale, which also happens to have a restaurant and one of the biggest whiskey bar in the world (as they say). So I made reservation for dinner. I have to say what a great surprise when I actually saw the restaurant. I wasn't expecting much, actually, but decoration was nice, table setting was first class, and food was good. For the first time in months my husband got his steak just as he likes it. Waitress was very nice, excellent wine, ambience was perfect! We really had a great evening. We did not stay for the show, but what we got to hear, music was very nice too."", 'We then went to the terrace, so we could smoke our cigars, something almost inexistent in restaurants nowadays (having to smoke by the door, at the sidewalk, and cigars cannot be enjoyed like that).', 'The check, taking aside the drinks, was very good priced, for the quality and the experience we had. Drinks are expensive everywhere, and since it was a special occasion, we were prepared to spend!', ""One thing though that I did realized, is that I found Boisdale on the internet described as one of the top places where cigar aficionados can go an enjoy in London. But actually, we were the only ones smoking cigars, everyone else was smoking cigarettes, not that we mind, but it seems that real cigar aficionados don't go there.""]", May 2012,g186338-d2180904-r130207897,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '50']",5,19 May 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '195'], ['thumbs-up-fill', '83']]","['Miami, Florida']",Bett76,Great Birthday Night!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r130207897-Boisdale_Canary_Wharf-London_England.html
1084,,"['I took some friends for dinner as we all like Jazz, and the concept sounded interesting. Our first complaint was the pricing of the wines, they were ridiculously expensive. The service was ok, but lacked warmth and the food was ok but nothing brilliant. I was so looking forward to having dinner here but left really disappointed.']", May 2012,g186338-d2180904-r131982256,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '20', '30', '30']",3,14 June 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '153'], ['thumbs-up-fill', '61']]","['Heswall, United Kingdom']",kevinrwilson,"I was really looking forward to this place, but left disappointed",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r131982256-Boisdale_Canary_Wharf-London_England.html
1085,,"['Our first visit to this venue (birthday), we booked premium seating in the restaurant, which allowed us to keep the table all night for the band. Check them out they were called The Congo faith healers, they are on You tube and have their own website. All I can say is absolutely brilliant, their music was spot on and really entertaining. The service from arrival to when we left was top class, nothing was too much trouble, there was a great atmosphere. The food was delicious and there was an amazing menu of wines should you want them, we had the house Rose, really nice.', 'To keep costs down you could dine downstairs in the Oyster bar downstairs and then see the entertainment, this still allowed a good view of the band. Not cheap but good value for the money.']", June 2012,g186338-d2180904-r132164440,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '50']",5,17 June 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '68'], ['thumbs-up-fill', '43']]","['Essex, UK']",GillyCG12,A great evenings entertainment,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r132164440-Boisdale_Canary_Wharf-London_England.html
1086,,"['Well, it was ok. On a gorgeous London day, everyone wanted to be outside and we didn\'t care as all we wanted to do was eat so we opted to be the only ones eating on the first level indoors. The servers were otherwise focused on the throngs of people on the terrace (can\'t say as I blame them!) and we were forgotten about ""a little"". Not a crime but not bringing us back, either.']",,g186338-d2180904-r135391325,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '30', '30']",4,26 July 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '26'], ['thumbs-up-fill', '8']]","['Parkland, Florida']",dougz_22,Might look elsewhere next time,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r135391325-Boisdale_Canary_Wharf-London_England.html
1087,,['We visited for a birthday celebration and to see The Jessica Lauren 4 and Jocelyn Brown. By booking a table we not only enjoyed great live music but also had a very pleasant meal. The menu had a decent variety and the quality was very good ( try the excellent cheese board!). Our server was first rate and the overall attention to customer service was very good. If you are into whiskey there is an outstanding whiskey bar. A great place to see live music (Jools Holland is the patron) and enjoy a meal at the same time. If you are driving to the venue the Canary Wharf car park is good value after 6.00pm.'], July 2012,g186338-d2180904-r135777121,g186338-d2180904,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '50', '50', '40']",5,30 July 2012,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '211'], ['thumbs-up-fill', '124']]","['Maldon, United Kingdom']",Q9011FPdonw,Great place for live music and food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r135777121-Boisdale_Canary_Wharf-London_England.html
