,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
148,,"[""Seven of us came here using Groupon Vouchers and were joined by another three who were going to choose and pay of the menu.This was to be a treat for my mums 90th birthday which l told the receptionist when l booked the table but when we arrived we were shown to a large table that had benches around it, not at all suitable for my old mum and had to get them to remove a bench and replace with a suitable chair. Our order took over an hour to arrive and just came in dribs and drabs with the fries and pepper sauces turning up as people were finishing there small steaks. Mine and mums seabass was very tasty but again my fries and her mash potato turned up as we were nearly finishing our meal.I know restaurants like to cook vegetables al'denta but the portion of vegetables my mum were given were almost raw. l was served the wrong salad and by the time the correct salad arrived l had finished my meal. I was bitterly disappointed as l wanted it to be special for her. I felt that as we were using vouchers the staff were not really interested in us, although very polite they were just not bothered.We were not offered a desert menu or asked if we wanted more drinks .The rest of the family who had ordered off the main menu were equally disappointed and were told that they would not be charged. But as we had paid upfront with Groupon were offered nothing. To make matters worse we were the only ones in the restaurant that day and when it came to us leaving the staff had all disappeared without a word of apology. NEVER AGAIN... "", ' A PLACE TO AVOID']", December 2015,g186338-d1386832-r334106721,g186338-d1386832,['Service'],['10'],1,20 December 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]","['Harlow, United Kingdom']",39eileenh48,90th Birthday Treat For Mum 13th December 2015,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r334106721-Cinnamon_Restaurant_and_Bar-London_England.html
149,,"['My boyfriend and I were bought an afternoon tea experience at the Hilton in Canary Wharf. It was fantastic. The service was flawless, especially Hanimcan. Her and her manager were very attentive and helpful when we an issue with our voucher. ']", January 2016,g186338-d1386832-r344027417,g186338-d1386832,[],[],5,31 January 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '1']]","['Ruislip, United Kingdom']",izabelllcia,Afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r344027417-Cinnamon_Restaurant_and_Bar-London_England.html
150,,"['My husband brought me here for a birthday treat and we really enjoyed it. We were in the exec lounge and found it really pleasant. The staff were extremely accomodating, and our dietary requirements were no trouble. We had our 2 year old with us and they were more than happy to bring us a highchair. The cakes were delicious and really well presented, the only slight let down were the sandwiches. The bread was quite stale which was a shame.']", May 2015,g186338-d1386832-r275095537,g186338-d1386832,[],[],4,27 May 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '26'], ['thumbs-up-fill', '40']]","['London, United Kingdom']",Rihu26,Delightful Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r275095537-Cinnamon_Restaurant_and_Bar-London_England.html
151,,"['Booked through Groupon as a treat for my husband. We had a great afternoon. Staff polite and friendly, cakes delicious!']", December 2014,g186338-d1386832-r244020760,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '50', '50', '50']",5,11 December 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '4']]",[],LeilaS49,Surprise for my hubby,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r244020760-Cinnamon_Restaurant_and_Bar-London_England.html
152,,['we chose this restaurant for a business meeting because we were all in the same hotel. The staff is very attentive and the food quality is excellent. the price absolutely alright. the choice is however rather limitted.'], February 2015,g186338-d1386832-r256105878,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '30', '40', '40']",4,24 February 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '134'], ['thumbs-up-fill', '51']]","['Nuremberg, Germany']",saponifier,very good quality but a limited choice,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r256105878-Cinnamon_Restaurant_and_Bar-London_England.html
153,,"[""I've now used this restaurant a few times whilst staying at the Hilton and whilst the food is definitely getting better the inconsistent service does nothing to improve the experience. It definitely depends who is working as to the level of service you receive as it varies from quite good to massively infuriating with unexplained delays and time spent watching some staff do absolutely nothing whilst others appear to do everything.""]", February 2015,g186338-d1386832-r257160982,g186338-d1386832,"['Value', 'Atmosphere', 'Food']","['30', '20', '40']",3,1 March 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '194'], ['thumbs-up-fill', '45']]","['Northumberland, United Kingdom']",Andrew B,Inconsistent,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r257160982-Cinnamon_Restaurant_and_Bar-London_England.html
154,,"['After a breakfast in a cafe in Enfield that did £0.90p coffee and a breakfast that was exceptional to later arriving to the Hilton Canary Wharf for one has to be considered one of the poorest dining experiences ever, irrelevant of cost! The soup starter was served and a spoon had to be requested in order to eat said soup some 10 minutes wait after getting starter, the medium rare fillet steak was at best warm and very over cooked and another fillet was also only warm! The food was returned slightly eaten to be returned with the same portion of onion rings returned with and the chips for the other were neither taken away or replaced. While I was very hungry and my replaced food was satisfactory the friend accompanying me could not face his as the meal was not corrected. This is worse by the fact we were in he Hilton hotel and not some back street eatery that it seemed like. ', 'Very disappointed and now we have to arrange alternative food as the correction to the poor service was not even correct!!', 'Such a sad experience of what was started as a luxury experience! ', ""I don't know what else to say? I spent the week in Malta in a hotel that cost less than a night here and was much better pleased with the service!!! ""]",,g186338-d1386832-r251967244,g186338-d1386832,[],[],1,31 January 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '83'], ['thumbs-up-fill', '38']]","['Portadown, United Kingdom']",Jimmypirate,Poorest of poor service. Made worse by relative price!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r251967244-Cinnamon_Restaurant_and_Bar-London_England.html
155,,"['We came here on a Saturday night with deal package. Three courses each from a limited set menu. Surroundings so very nice and lovely and quiet. We both had the scallops to start. Very tasty but a little on the small side in terms of quantity. My wife had the salmon for main which she loved and reasonable sized portion. I had the beef burgeon which was spectacular. Superb, fresh and a large portion. The sauce was perfect and the mash potatoes the same. I had the the exotic fresh fruit salad for dessert. So many different fruits that really impressed me! The service sometimes was a bit slow but they did apologise for that. Very polite staff. Would love to come back']", March 2015,g186338-d1386832-r261016039,g186338-d1386832,[],[],5,22 March 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '161'], ['thumbs-up-fill', '89']]","['London, United Kingdom']",Allan050651,The Best!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r261016039-Cinnamon_Restaurant_and_Bar-London_England.html
156,,"['A friend bought me a Groupon deal and I had afternoon tea in the restaurant last Saturday. When I booked I was asked for any dietary requirements, which was very useful as I am a vegetarian. When we arrived the staff were friendly and attentive. The tea was delicious, lovely vegetarian sandwiches and gorgeous cakes and strawberries. A thoroughly enjoyable afternoon.']", March 2015,g186338-d1386832-r261661549,g186338-d1386832,"['Value', 'Service', 'Food']","['50', '50', '50']",5,25 March 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '17'], ['thumbs-up-fill', '4']]","['Kingston upon Thames, United Kingdom']",DeniseFW,Tea for two,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r261661549-Cinnamon_Restaurant_and_Bar-London_England.html
157,,"[""Saw this offer on groupon and decided to book for me and my friends birthday. Confirmed all dietary requirements as we wanted halal. When we got there, staff seemed to confused. Even though we got halal we didn't get any turkey sandwiches as promised and no plain scones. Spoke to waiter who couldn't provide us with the food promised but gave us anything else to make it pleasant for us which we was happy with overall food was ok and the scones were yummy""]",,g186338-d1386832-r269631313,g186338-d1386832,[],[],4,3 May 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '52'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",Kalsoomaqil,Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r269631313-Cinnamon_Restaurant_and_Bar-London_England.html
158,,"['Great service with sense of humour and good food.', 'Really convenient as it is in my hotel and is up to the Hilton standards.', 'We had a good and at a decent price! Definitely no need to go too far to get a quality time!']",,g186338-d1386832-r271811524,g186338-d1386832,[],[],4,13 May 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '314'], ['thumbs-up-fill', '100']]",['Belgium'],Serge_De_Bock,Nice surprise,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r271811524-Cinnamon_Restaurant_and_Bar-London_England.html
159,,['We stayed at the Hilton and ate at the restaurant one of the nights. Like everywhere in London it was ridiculously expensive but the food was good! '], May 2015,g186338-d1386832-r274952511,g186338-d1386832,[],[],4,27 May 2015,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '11'], ['thumbs-up-fill', '1']]",[],David F,Good food. Expensive,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r274952511-Cinnamon_Restaurant_and_Bar-London_England.html
160,,"['We had Afternoon tea, and the staff was exceptionally good, very hospitable. The food was amazing. In general we really enjoyed the atmosphere. We will definitely come again! Thank you.']", December 2014,g186338-d1386832-r243440497,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '50', '50', '50']",5,8 December 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '6']]","['London, England, United Kingdom']",Sanja K,Excellent customer service!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r243440497-Cinnamon_Restaurant_and_Bar-London_England.html
161,,"[""Enjoyed post show evening in the Cinnamon bar - night staff exceptionally good offering nibbles and tolerating a variety of late night revelers. Nice atmosphere - wasn't the cheapest evening but average hotel prices.""]", July 2014,g186338-d1386832-r220110266,g186338-d1386832,[],[],4,6 August 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '9']]","['Andover, United Kingdom']",Linda B,Lovely staff,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r220110266-Cinnamon_Restaurant_and_Bar-London_England.html
162,,"['Service is 5 stars, food and atmosphere are very nice (relaxing, which can be good for travellers), however, prices are quite high. Worth a shot if you can afford it ;-)']", May 2014,g186338-d1386832-r204151832,g186338-d1386832,[],[],4,5 May 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '17'], ['thumbs-up-fill', '5']]","['Jambes, Belgium']",geoffreyd230,Expansive but nice,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r204151832-Cinnamon_Restaurant_and_Bar-London_England.html
163,,"['Your shown to a table and your coffee/tea order is taken. Then you help yourself to either a cold breakfast with croissants etc or go for the cooked breakfast. I think you could probably mix and match. Plenty to have, lovely black pudding, great fried eggs etc etc. Huge choice of juices. On return to the table there is your coffee, excelent.']", July 2014,g186338-d1386832-r216988647,g186338-d1386832,[],[],5,23 July 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '61'], ['thumbs-up-fill', '59']]","['Rushden, United Kingdom']",MaestroD,Fantastic Breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r216988647-Cinnamon_Restaurant_and_Bar-London_England.html
164,,"[""First time I've tried Vivek Singh's style of food. It was amazingly good. Great flavour and textures and at a great price for lunch - less than £9. Lovely friendly staff. ""]",,g186338-d1386832-r211891946,g186338-d1386832,[],[],5,24 June 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '11'], ['thumbs-up-fill', '22']]",[],671jamesp,Wickedly good lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r211891946-Cinnamon_Restaurant_and_Bar-London_England.html
165,,"['Staff were lovely, very friendly and helpful, breakfast was well cooked and plentiful, but I thought almost £9 for 2 Costa coffees was over the top.']", July 2014,g186338-d1386832-r216829661,g186338-d1386832,[],[],5,22 July 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '35']]","['Bristol, United Kingdom']",ana0708,"Nice restaurant in the Hotel,",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r216829661-Cinnamon_Restaurant_and_Bar-London_England.html
166,,"['Everything I ordered was great, tasted good and presented very well. Good service from the staff. I would not hesitate to eat there again.']", June 2014,g186338-d1386832-r211552319,g186338-d1386832,[],[],5,22 June 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '78'], ['thumbs-up-fill', '36']]",['London'],ABrown600,Good food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r211552319-Cinnamon_Restaurant_and_Bar-London_England.html
167,,['Have stayed at the hotel and eaten in this restaurant several times before. Never been disappointed. Staff very friendly and give really great service.'], August 2014,g186338-d1386832-r225729156,g186338-d1386832,[],[],5,31 August 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '21']]",['Swansea'],tripster1Swansea,Great food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r225729156-Cinnamon_Restaurant_and_Bar-London_England.html
168,,"['Great service, well done ! Big thank you for Pawel, Aron and Ashley ! you are amazing guys ! Will come back ! ']", October 2014,g186338-d1386832-r235990759,g186338-d1386832,[],[],5,24 October 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '21']]",['ANCHORAGE'],BARBARA W,Amazing service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r235990759-Cinnamon_Restaurant_and_Bar-London_England.html
169,,"[""This Review is very late as I was not yet writing reviews on trip advisor. My friends and I had purchased group on vouchers in 2012 for the cinnamon restaurant at Hilton Canary Wharf and the vouchers expired in January 2013. This meant that over the festive season of 2012 we were enjoying brunches on a Sunday morning with family and friends and even got to celebrate my son's and dad's birthday together as a family gathering. The deal was £19 for two adults but you could add children at £6 each at the restaurant. "", 'Where do I start? Well the ambiance was fantabulous to say the least, very comfortable furnishings which although classy enough was still very child friendly. The staff could not be more accommodating which is what one would expect from somewhere like the Hilton. They were all so attentive and child friendly. Our party was filled with lots of children and we never once felt the we needed to apologise for this.', 'The food? Well certainly the star of the show. The variety of choices for breakfast was amazing but not just variety and quantity but also quality and well prepared. Then there was the choice of meal from the lunch menu which was like a fusion Asian theme and it did not disappoint!', ""If it was not for the groupon deal I probably would not have been aware of it and without the deal it would have been far more pricey but based on the quality of food, services and ambience I would gladly pay full price to have brunch here once per month. Unfortunately this morning I rang up to book a table for two adults two kids fro brunch and was told that they no longer do brunches, only breakfast. They don't even do lunches anymore. I was so disappointed to say the least. I guess perhaps they were unable to sustain brunches as that side of Canary wharf is not very busy on weekends and they could not keep doing groupon deals. Shame as I've not been able to find anywhere else in South East to do a brunch as good."", ""By the way I've put October 2013 only because they won't allow the date to go back as far as 2012 and I feel it would be an injustice if I didn't write this review even though they no longer do brunches. Thunk we might try their breakfast though and will let you know how that goes.""]", October 2013,g186338-d1386832-r231302092,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['50', '50', '50', '50']",5,28 September 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '41'], ['thumbs-up-fill', '31']]","['London, United Kingdom']",Lisa B,BEST BRUNCH EVER!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r231302092-Cinnamon_Restaurant_and_Bar-London_England.html
170,,"['We had a dinner at the Cinnamon restaurant and that was quite bad, the only great thing was the service.', 'Out of 10 course taster menu we only liked lemon sorbet, the rest was just OK. ', 'I do not think I would go there any time soon.']", April 2014,g186338-d1386832-r203557993,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '20', '50', '20']",2,1 May 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '57'], ['thumbs-up-fill', '24']]","['London, England, United Kingdom']",Irina V,The only good thing is the service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r203557993-Cinnamon_Restaurant_and_Bar-London_England.html
171,,"['Had dinner here one evening and thoroughly enjoyed it. Menu has a Japanese/Asian theme but staff willing to assist with any preference as was demonstrated by 2 women at a nearby table. Duck spring rolls, Terryaki salmon highly recdommended. Staff very professional and provided excellent service. Prices normal for that part of London. Pay a visit.']", June 2013,g186338-d1386832-r165100665,g186338-d1386832,[],[],4,24 June 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '76'], ['thumbs-up-fill', '35']]","['Kilwinning, Scotland, United Kingdom']",grannyca,Great food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r165100665-Cinnamon_Restaurant_and_Bar-London_England.html
172,,"['We had a beautiful breakfast, very big seletion of hot and cold choices. We also had a couple of lovely cosmopolitans in the evening.']", June 2013,g186338-d1386832-r165848910,g186338-d1386832,[],[],5,1 July 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '124'], ['thumbs-up-fill', '182']]","['Nottingham, United Kingdom']",Seasonedtravellor,Part of Hilton Canary Wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r165848910-Cinnamon_Restaurant_and_Bar-London_England.html
173,,"['I attended the Cinnamon resturant, in the Hilton Canary Wharf, on a Saturday night. I was on my own, as my wife fell ill and we had to cancel the restaurant we were going to.', 'The staff were friendly and attentive.', 'The Asian dumplings starter was tasty, although overpriced at £9 for 4 small dumplings.', 'The Rendang Curry was ok, but a bit boring.', 'The sweet Wanton dessert was very tasty and interesting.', 'The wine, Argentinian Torrentes, we very nice.', 'In summary, the staff were friently and the food was better than expected.']", July 2013,g186338-d1386832-r169618442,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['20', '30', '40', '40']",4,29 July 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '193'], ['thumbs-up-fill', '98']]","['Colchester, United Kingdom']",PJEColchester,Not bad for a Hotel restaurant!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r169618442-Cinnamon_Restaurant_and_Bar-London_England.html
174,,"['The menu has delicious, creative, flavorful dishes. The service was friendly, welcoming, and very attentive. I spent the week at the Hilton Canary Wharf and this restaurant was often my first choice because of the creative and well prepared dishes as well as the outstanding wait staff.', 'If you are in the area, you have to try this place!']", August 2013,g186338-d1386832-r177456410,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '30', '50', '50']",5,16 September 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '136'], ['thumbs-up-fill', '57']]","['New York City, New York']",ViewontheHudson,"Delicious Food, Welcoming and Attentive Service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r177456410-Cinnamon_Restaurant_and_Bar-London_England.html
175,,['Had the continental breakfast which was one of the best selections that I have ever had. The member of staff that was at reception on 29th June was superb and very helpful - unfortunately I have forgotten his name.'], June 2013,g186338-d1386832-r165837286,g186338-d1386832,[],[],5,1 July 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '8'], ['thumbs-up-fill', '7']]","['Edinburgh, United Kingdom']",feefee777,Great service and choice of food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r165837286-Cinnamon_Restaurant_and_Bar-London_England.html
176,,"['We booked here for five on the night we were too tired to venture out.', 'It was a good decision. The food was fresh and well presented. The waiters were attentive. Overall a good experience.', 'We also ate in the bar. I thought the bar meal was equally good, if not better. The Club sandwich and chips were just great. Again excellent service.']", December 2013,g186338-d1386832-r188107908,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '30', '50', '40']",4,20 December 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '77'], ['thumbs-up-fill', '58']]",['Saudi Arabia'],ALISON P,Great service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r188107908-Cinnamon_Restaurant_and_Bar-London_England.html
177,,['Good selection of hot and cold foods - always something to suit everyone. Staff always on hand should you have any problems.'], November 2013,g186338-d1386832-r188921603,g186338-d1386832,[],[],5,29 December 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '11']]",['Dorset'],inspector33dorset,Great breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r188921603-Cinnamon_Restaurant_and_Bar-London_England.html
178,,['service and food was excellent but the view was not that really attractive just on ground floor facing the road and DLR rail'], April 2013,g186338-d1386832-r196376265,g186338-d1386832,[],[],5,6 March 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '25'], ['thumbs-up-fill', '9']]",[],184CharlesM184,good service and food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r196376265-Cinnamon_Restaurant_and_Bar-London_England.html
179,,"['Two of my friends and I went on a Wowcher deal, £17 a head to this hotel. It was the worse food I have ever encountered. Everything was ""cooked"" in a sauce, was chewy and dried and I wouldn\'t even feed it to my dogs!!! It was so bad that I asked them to cook me a portion of chips. £17 for a portion of chips, disgusting. There was nothing else I could have eaten. We ordered 3 soft drinks which came to nearly £10, what more can I say. I have asked my friend to contact Wowcher for a refund, watch this space.']", January 2014,g186338-d1386832-r192629259,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['10', '10', '20', '10']",1,31 January 2014,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '30'], ['thumbs-up-fill', '16']]",['Romford'],Ron_GlenRomford,"worse all you can eat buffet, EVER!!!!!!!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r192629259-Cinnamon_Restaurant_and_Bar-London_England.html
180,,"[""Had dinner at the Cinnamon restaurant as I had booked dbb and was given an allowance of £30 per head for food. Chose the rib-eyed steak which was very tasty. Ordered a cheese board which wasn't on the menu but when it came was enormous with delicious cheeses. Breakfast was great with a lovely selection.""]", April 2013,g186338-d1386832-r157885636,g186338-d1386832,[],[],5,16 April 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '314'], ['thumbs-up-fill', '161']]","['Fareham, United Kingdom']",Pam C,Great Service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r157885636-Cinnamon_Restaurant_and_Bar-London_England.html
181,,"['Unbelievable whats on offer, every breakfast item you could imagine, including a choice from the A La catre menu, and the portions are massive, also thron in is a complimentary cocktail, was a great way to spend a Sunday with family and friends.']",,g186338-d1386832-r147017846,g186338-d1386832,"['Value', 'Service']","['50', '50']",5,8 December 2012,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '380'], ['thumbs-up-fill', '165']]","['London, United Kingdom']",Londonstevo,Brunch @ weekend is out of this world,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r147017846-Cinnamon_Restaurant_and_Bar-London_England.html
182,,"[""Look this place is a hotel restaurant, but the hotel is a Hilton in London. it might cost a few pounds more but the service is top notch, the food is very good for a hotel restaurant, and the menu has some good signature dishes.The wine list could be more interesting but it's a hilton they probably buy en masse. Suggest if your local ask for a loyalty card which gets you 15% off every visit, this at least negates some of the vat or tip. The bar food is good too and the burger is cheaper and better than the trendy pub opposite near the dlr. ""]",,g186338-d1386832-r151036059,g186338-d1386832,"['Value', 'Atmosphere', 'Service', 'Food']","['40', '40', '40', '40']",4,30 January 2013,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '14']]",[],jv27,I like it.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r151036059-Cinnamon_Restaurant_and_Bar-London_England.html
