,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
207,,"['I went with friends for coffee ! Was really nice ! I like their crème brûlée so delicious even chocolate bombe was amazing ', 'I definitely recommend it ', 'Well done ']", December 2018,g186338-d15238588-r641854047,g186338-d15238588,[],[],4,27 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '34'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",sanou65,Really nice !,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r641854047-The_Ivy_Canary_Wharf-London_England.html
208,,['Met up with a group of friends from high school some of them I’ve not seen for more than 30 years. We had a great time. Food was fantastic and the atmosphere was superb. Will definitely be going back.'], January 2019,g186338-d15238588-r646094732,g186338-d15238588,[],[],5,15 January 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '10'], ['thumbs-up-fill', '8']]",[],Escape759631,Fabulous!!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r646094732-The_Ivy_Canary_Wharf-London_England.html
209,,"[""We booked for the Ivy for an early dinner on new year's eve. We wanted to eat at around 8pm but only 7pm was available online. We visited the restaurant earlier in the day to check if there was a later time but there wasn't. As we were getting ready I got a call to say that we could arrive later as there had been cancellations. We were really impressed that they had made the effort to contact us. On arrival we were warmly welcomed and seated upstairs. My seat was on a comfy banquette but my husband told me later that he kept being bumped by people walking past so felt like he was in a corridor. From the menu we selected the truffled orzo pasta and the scallops for starters, which were both good, then tuna loin and shepherds pie for mains with sides of spinach and truffle chips. It turned out that the sides probably weren't needed but we succumbed to the upselling from the waitress. Both main dishes were very good, well cooked and flavoursome. For dessert we shared the passion fruit baked Alaska, which was a nice balance of sweet and tangy. To drink we shared an entry-price bottle of Bordeaux which we enjoyed. Water was topped up regularly. It was a nice atmosphere and service was good apart from the upselling. Overall a very nice meal.""]", December 2018,g186338-d15238588-r645393851,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '40', '40']",4,12 January 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '480'], ['thumbs-up-fill', '226']]",['London'],SCSLondon,Good experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r645393851-The_Ivy_Canary_Wharf-London_England.html
210,,['Was proposed the Ivy as it’s new and well I was not disappointed. The place it’s a very comfortable garden room with the elegance of fine dinning with a more relaxed feel. The staff were great and the food was fantastic.'], November 2018,g186338-d15238588-r637698611,g186338-d15238588,[],[],5,5 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '40'], ['thumbs-up-fill', '6']]","['London, United Kingdom']",jamesbE6333BO,Breakfast ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r637698611-The_Ivy_Canary_Wharf-London_England.html
211,,"['We had Sunday lunch at the Ivy. We were quite excited in having a new restaurant in the area. The decor at Ivy is lovely. It’s colourful and has lots of plants giving a feeling of freshness in the restaurant. We were seated in the top floor and had good views.', 'We started with courgette fritters which was lovely and plenty. For starters my wife ordered yellowfin tuna while I ordered crispy duck salad. We loved both of are starters. For mains we both ordered the miso black cod- we love this dish and we’re not disappointed. ', 'The service was great and we were well looked after. We will definitely be coming back.']", December 2018,g186338-d15238588-r637036570,g186338-d15238588,[],[],5,2 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '104'], ['thumbs-up-fill', '46']]","['London, United Kingdom']",paptan1,Nice decor and lovely food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r637036570-The_Ivy_Canary_Wharf-London_England.html
212,,"['I love the Ivy chain and this one is lovely and quirky and exceptionally clean. We popped in for a quick lunchtime drink and the care and attention taken in making and serving them was a delight.', 'Lots of outdoor space with lovely blankets.', 'We will definitely return to this one as it really was comfortable and the decor inspiring. ']", December 2018,g186338-d15238588-r637156255,g186338-d15238588,[],[],5,3 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '161'], ['thumbs-up-fill', '64']]","['Brighton, United Kingdom']",722sarahb,Reliable ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r637156255-The_Ivy_Canary_Wharf-London_England.html
213,,"['My and 3 of my friends went for dinner. We were excited as it all looked very nice. The decor was beautiful. 2 of us ordered seabass dish, the waiter took our orders all OK. After about 30 minutes of waiting, the waiter came back to say they have run out of seabass. So, then we placed another option. The order came, I ordered the salmon which was nice. Overall, beautiful decor, service poor. Also, be aware the floor is very slippery!']", December 2018,g186338-d15238588-r636924125,g186338-d15238588,[],[],3,1 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]",[],Connector47334297063,Waiters/waitresses need to be quicker and more on the ball!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r636924125-The_Ivy_Canary_Wharf-London_England.html
214,,"['I have visited pretty much all of the Ivy’s in London, and they’re one of my favourite restaurants. We thought we’d try the new one in Canary Wharf and were excited to do so.', 'I have to say, we weren’t disappointed! It’s probably my favourite one. It’s done up so pretty and overlooks the ice rink.', 'The bar there was great and the barmen kept us entertained. Walter was a great host and made sure we always had a cocktail (although there was no candy floss for the candy floss cocktail).', 'The steak was a bit on the colder side and the chips had to be sent back as they were inedible, the spinach could have done with going back too but we kept it. ', 'Because the service had been so good it didn’t ruin our night, and we had a great night - we will definitely return ']", December 2018,g186338-d15238588-r638586993,g186338-d15238588,[],[],4,10 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '68'], ['thumbs-up-fill', '61']]","['London, United Kingdom']",_SBHx,Christmas dinner & cocktails ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r638586993-The_Ivy_Canary_Wharf-London_England.html
215,,"['Love this place. The menu is extensive, the food really good the service is great and the decor is lovely. Reasonably priced too. Will definitely return very soon.']", December 2018,g186338-d15238588-r639414303,g186338-d15238588,[],[],5,13 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '44'], ['thumbs-up-fill', '21']]","['London, United Kingdom']",409rajc,Great addition to Canary wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r639414303-The_Ivy_Canary_Wharf-London_England.html
216,,"['The good lady and I visited for dinner on a Saturday night. We were seated on the first floor overlooking the Ice Rink Canary Wharf. The staff are great, very helpful and knowledgeable about the menu.', 'There was music playing down stairs but not overly loud and we had no issues with it.', 'It’s quite sophisticated but laid back a great place to dine.', 'The bill was not spiteful, in fact very reasonable.', 'Can’t wait to return.']", December 2018,g186338-d15238588-r638638667,g186338-d15238588,[],[],5,10 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '135'], ['thumbs-up-fill', '120']]","['Bapchild, United Kingdom']",TKLontour,Loved the Ivy.....,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r638638667-The_Ivy_Canary_Wharf-London_England.html
217,,"['I visited the Ivy in the park this evening for dinner with my mum as part of an early Xmas gift.', 'The decor is beautiful, we were sat upstairs overlooking the ice rink. The service was outstanding.', 'We both had a classic champagne cocktail.', 'For starters the duck and watermelon dish- beautiful.', 'Mains the shepherds pie and the shoulder of lamb with green beans and wilted spinach.', 'I could have eaten more of the Sheppard’s pie ifs the portion was bigger. ', 'For desert we had the creme brûlée and the rum baba.', 'The atmosphere and food were equally great. I would advise you to book ahead as it is very popular.', '5/5! ']", December 2018,g186338-d15238588-r638967929,g186338-d15238588,[],[],5,11 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '21']]","['London, United Kingdom']",722evieh,Highly recommend ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r638967929-The_Ivy_Canary_Wharf-London_England.html
218,,"[""As with every Ivy off shoot, this branch carries the same menu and similar decor to the original in West Street so you always know what you're going to get. You can eat expensive, or inexpensive depending on your pocket on the day, but one thing's for certain...you'll always have a phenomenal meal."", 'The staff here are awesome, and the atmosphere great too. ', 'We ate late for lunch and early for dinner, then walked to the station and rode for one stop to the O2. What a perfect way to start the evening, with perfect food and perfect wine....thank you Ivy']", December 2018,g186338-d15238588-r639180574,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,12 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '114'], ['thumbs-up-fill', '74']]","['Leigh-on Sea, United Kingdom']",jandrewsesq,"Home from home, very close to O2 and City",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r639180574-The_Ivy_Canary_Wharf-London_England.html
219,,"[""My first visit to the Ivy in Canary Wharf which has been open for around a month now. In may other locations the Ivy would just be another restaurant generally in the top quartile, but in Canary Wharf it is easily in the top three. Many of the restaurants in Canary Wharf are a disappointment being soul less, average quality at best, and poor value, but the Ivy does raise the standard with a good location, generally good service, but could be better which hopefully will come as they get established. Could not complain about the food and wine all in line with other Ivy's, so will certainly be returning on a regular basis.""]", November 2018,g186338-d15238588-r633907020,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '40', '50']",4,17 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '133'], ['thumbs-up-fill', '78']]","['Royal Tunbridge Wells, United Kingdom']",ajp9000,A great addition to Canary Wharf.........,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r633907020-The_Ivy_Canary_Wharf-London_England.html
220,,"['Upon my arrival into the restaurant the service received was warm, welcoming, accommodating and very professional. ', 'A wide option of choice for drinks: Jamaican Wray & Nephew white rum was there. The food was delicious ', 'Overall: a humbling experience ', 'I would like to use this opportunity to say Thank you to the staff for providing an wonderful experience ']", November 2018,g186338-d15238588-r638979044,g186338-d15238588,[],[],4,11 December 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '22'], ['thumbs-up-fill', '17']]","['London, United Kingdom']",SimoneLucia,Superb,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r638979044-The_Ivy_Canary_Wharf-London_England.html
221,,"['This was our second time at the Ivy. We just had dinner there and the food was as good as their afternoon tea. ', 'We had prawn tempura as starters which had a different take from the traditional Japanese tempura. ', 'The main course, Lobster linguine was light and tasty and lastly the apple tart was superb especially if you like it with an after taste of alcohol as they set it on fire at the table, like you do on a Christmas cake. ', 'As it was a birthday booking, I was given a little birthday pastry with a little candle and a piece of chocolate that said Happy Birthday. ', 'We we well looked after by the waitress and Valerio whom we remembered from our first visit. Looking forward to our next meal there with the children.']", November 2018,g186338-d15238588-r636745940,g186338-d15238588,[],[],5,30 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",WML7613,Fab place for quality and GOOD pastry,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r636745940-The_Ivy_Canary_Wharf-London_England.html
222,,"[""Couldn't fault anything about our meal at The Ivy in the Park, lovely location, great atmosphere, Amazing food, would recoment the shepards pie the prawn and monkfish curry, crispy duck salad and truffle baked orzo pasta. Will definitely be returning and recommending to friends and family.""]", November 2018,g186338-d15238588-r634471275,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,19 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '3']]",[],Alexljones,Fantasic food and lovely atmosphere,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r634471275-The_Ivy_Canary_Wharf-London_England.html
223,,"['We turned up without reservation and they went out of their way to make sure we got a table and did not go elsewhere. Very nice service, felt valued as a customer. Food and drinks were up to the Ivy standard, we had a great meal here.']", October 2018,g186338-d15238588-r634076230,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,18 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '150'], ['thumbs-up-fill', '100']]",['London'],erika2205,Exceptional service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r634076230-The_Ivy_Canary_Wharf-London_England.html
224,,"[""Was very excited to see the Ivy being built in Canary Wharf and eventually we managed a lunch booking last week. Was surprised how busy it was even though we got there early. However service was good and our food and drinks came quickly. Our server was very pleasant and didn't pressure us when we took our time ordering"", ""We did have one issue when our 2nd round of drinks didn't turn up. But a manager came by to apologise and offered complimentary chocolate truffles. "", 'Cocktails are good. Food has plenty of options and not that pricey! ', 'Will definitely be back ']", November 2018,g186338-d15238588-r635681207,g186338-d15238588,[],[],4,25 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '290'], ['thumbs-up-fill', '111']]","['London, United Kingdom']",mrsGiroud,Another Ivy restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r635681207-The_Ivy_Canary_Wharf-London_England.html
225,,"['Was taken there after a meeting recently and having heard of, but never eaten in any of the Ivy chain, I was looking forward to the occasion. ', 'The restaurant is bright, in places, with a nice buzz. The service was good, attentive without being intrusive. Wines can be pricey if you have the budget.', 'The food was good. I had smoked salmon with crab, followed by sea bass. Some of the others had steak which was well received. The side dishes, which are essential, were ok.', 'The Cliff Richard comment? We were allocated to a table in the part which has “ivy” on the ceiling and it was so dark that we had to use our phones as torches to be able to read the menu. There were a few lamps, not on all tables, but the lighting is just not acceptable in that part. So specify that you want to be seated elsewhere unless it is daylight!']", November 2018,g186338-d15238588-r635459708,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '50', '40']",4,24 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '109'], ['thumbs-up-fill', '47']]","['Richmond, United Kingdom']",Indimenticabile,It was like a Cliff Richard concert with good food.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r635459708-The_Ivy_Canary_Wharf-London_England.html
226,,"['Such a nice atmosphere, top quality food and of course a friendly and attentive staff.Hope will be coming back soon.!']", November 2018,g186338-d15238588-r634508357,g186338-d15238588,[],[],5,19 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '29'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",eglezoll,The Ivy never disappoints ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r634508357-The_Ivy_Canary_Wharf-London_England.html
227,,"['Excellent place! Enjoyed all of it from the first moment We’ve walked in. Staff was great and professional, food was really tasty. Definitely coming back again!']", November 2018,g186338-d15238588-r634508187,g186338-d15238588,[],[],5,19 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",BoardingPass248322,VS,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r634508187-The_Ivy_Canary_Wharf-London_England.html
228,,"['We visited the Ivy on Saturday. The staff were excellent from arrival to departure. They were very friendly, efficient and alert. The decor is fantastic. The food was perfect. The only reason I am not giving it 5 stars, is the seating for 2 is incredibly cramped. It was very busy, but the staff coped so well.']", November 2018,g186338-d15238588-r635743387,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",4,26 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '6']]","['London, United Kingdom']",Sue B,Great service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r635743387-The_Ivy_Canary_Wharf-London_England.html
229,,"['I’ve visited the Ivy on Old Broad Street and at One Tower Bridge and last night (Saturday) I visited the Canary Wharf Branch. The atmosphere and food was lovely, I had the steak which was definitely 10/10 and was much better than I expected. The wine was quite expensive per glass but very enjoyable along with the dessert which was delicious- I had the chocolate bomb.', 'My only complaint is that the service is very slow! We had to get the waiters attention to order drinks and again when it came to paying. ', 'We will be returning but hope to see the service improve.']", November 2018,g186338-d15238588-r635645081,g186338-d15238588,[],[],4,25 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '10']]","['London, United Kingdom']",josiek166,Excellent food and drinks but slow service.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r635645081-The_Ivy_Canary_Wharf-London_England.html
230,,"['This should be a great addition to the choice in Canary Wharf - when the staff are bedded in and things run smoothly. Our visit was just a couple of weeks after opening and service was very much an issue. Our aperitifs only arrived after a very long wait - I had to stop a passing manager to get that sorted. The food was great - simple classics done well.', 'Nice decor but at some tables the lighting level is so low you need to use the torch function in your battery to be able to read the menu.']", November 2018,g186338-d15238588-r633627118,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '20', '40']",3,15 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '68'], ['thumbs-up-fill', '20']]",['London'],rcspeirs,Will be good when they get the service sorted,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r633627118-The_Ivy_Canary_Wharf-London_England.html
231,,"['We had a lovely evening, lovely food, scallops to start were epic! The venue is beautiful, the attention to detail wonderful, love all the linen, the lighting. There was a DJ on when we were in, playing some great tunes, really added to atmosphere and helped the wonderful cosmos keep flowing, love the glassware by the way. There were plenty of staff, and were friendly and enjoying themselves, was nice to see the management supporting obviously new team members find their feet. Our waiter Igor was extremely pleasant and knew the menu and guided us through. Great job.']", November 2018,g186338-d15238588-r631745545,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,7 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '36'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",ENTOURAGE_10,Great for date night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r631745545-The_Ivy_Canary_Wharf-London_England.html
232,,"['Excellent new addition to Canary Wharf. Tasteful interior, good attentive service and great food.', 'We arrived very late near closing but were not rushed and had a lovely late dinner. ']", November 2018,g186338-d15238588-r631932938,g186338-d15238588,[],[],5,8 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '277'], ['thumbs-up-fill', '99']]","['London, United Kingdom']",DWD26,"Beautiful restaurant, great food",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r631932938-The_Ivy_Canary_Wharf-London_England.html
233,,['The restaurant is very beautiful and the food is delicious and flavoury. You can definitely spend a relaxing evening here.'], October 2018,g186338-d15238588-r632116085,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '50']",5,9 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]","['Greater London, United Kingdom']",Irina143b,Beautiful experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r632116085-The_Ivy_Canary_Wharf-London_England.html
234,,"['In a few words: My friend and I had a trully exceptional experience at the Ivy in The Park last week. I would highly recommend this restaurant and we will be definitely coming back here ourselves very soon.', 'To begin with, we were warmly greeted and felt welcome from the very first second we set our foot in - which is no longer the case in many restaurants in London...', 'We were shown to our table and our waitress, Lavignia, who was so sweet and polite, took the time to explain the menu, inform us about what was unavailable and make suggestions based on our preferences.', 'Starters: we shared the foie gras and the crispy duck salad between the two of us and both were delicious!! The foie gras was served on a brioche toast with roasted apples and was so juicy and yummy, I cannot even describe... as for the duck salad - well we could both have more and more of it, the freshness of the watermelon in combination with the crispiness of the duck and the taste of the hoisin sauce was so refreshing and almost addictive. Both starters are a no-miss for anyone who visits!', ""Mains: I had the monkfish and prawn curry which came with jasmine rice on the side and was one of the best I've had. The monkfish was a tiny bit chewy but that's very often the case with monkfish so I didn't mind at all. Overall it was a hearty dish, very fragrant and just a bit spicy - just the way I like it, so extremely happy with my choice - which was our waitress suggestion btw."", 'Here I need to mention that the whole team was very attentive, fast and polite in their interactions with us. Alex, I think he is the manager, even came to personally check upon us and make sure we were happy with everything and get our feedback.', 'Also, you need to pay a visit to the restrooms, as they are beautifully designed (...and highly instagrammable)!', 'To sum up: we were both SO happy with our time here! Thank you for taking care of us, we will be back very soon for more!']", October 2018,g186338-d15238588-r631578213,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,7 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",meliob2016,Great dinner in a beautiful set-up!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r631578213-The_Ivy_Canary_Wharf-London_England.html
235,,"[""A welcome addition to Canary Wharf, great interior with attentive service - perfect for both breakfast and lunch meetings - but sadly lacking decent vegetarian options which pulls it right down in my estimation. Optimised a la carte vegetarian dishes needed (across all Ivy venues, not just here...). They're missing a trick and need to level up...""]", November 2018,g186338-d15238588-r632169192,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '50', '30']",3,9 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '31'], ['thumbs-up-fill', '28']]","['Singapore, Singapore']",Easebak,Poor Selection of Vegetarian Options,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r632169192-The_Ivy_Canary_Wharf-London_England.html
236,,"[""Tried out the new venue in Canary Wharf and wasn't disappointed. Would love to try the breakfast as the views look amazing. A special shout out to Roxanne who was just great! The restaurant is lucky to have you. Definitely recommend, looking forward to going back.""]", November 2018,g186338-d15238588-r632229134,g186338-d15238588,[],[],5,9 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '4']]",[],Mandy P,Dinner catch up,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r632229134-The_Ivy_Canary_Wharf-London_England.html
237,,"['The latest restaurant in the group was conveniently located opposite the HSBC building and close to the Canary Wharf tube station. The staff were all friendly and provided great service. The decor was the same as the one in the city with the animal prints. Menu was modern British with some international twists. My steak sandwich was simple and delicious, beef was tender. Would come here again for another meal. ']", November 2018,g186338-d15238588-r633195048,g186338-d15238588,[],[],5,13 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '85'], ['thumbs-up-fill', '38']]","['London, United Kingdom']",ann2302,Lovely lunch ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r633195048-The_Ivy_Canary_Wharf-London_England.html
238,,"['There are some days you are supposed by Canary Wharf. Twinkle light, efficient transport, happy people. This absolutely not one of them.', 'An Ivy restaurant (known by the name kinky???) has opened and preceded its name (after a dinner, a name only) had blighted an otherwise pleasant dining experience. Poor service, poor food, poor choices and worst absolutely appalling management (bread ordered 9 times, but apparently there is none in Canary Wharf - run for the hills) -just disappointing. If you own the iVY I assume you franchise these in areas you think make money, but shame such bad service, such bad food and end of the IVY for all us......']", November 2018,g186338-d15238588-r633249093,g186338-d15238588,[],[],1,13 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '8']]","['London, United Kingdom']",MartyAnn1,Worst restaurant in Canary wharh,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r633249093-The_Ivy_Canary_Wharf-London_England.html
239,,"['Lunch with our daughter recently in Canary Wharf - and at the recently-opened Ivy. Great staff, highly efficient, good seating and the usual high quality and not very-expensive menu. Well done to all concerned!']", November 2018,g186338-d15238588-r633448495,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,14 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '220'], ['thumbs-up-fill', '92']]","['Surrey, United Kingdom']",TibetTrader,Terrific new restaurant - a credit to the Ivy!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r633448495-The_Ivy_Canary_Wharf-London_England.html
240,,"['Sadly the views of Canada square are ruined by temporary ice rink... I’m sure the views will be better in the spring when the ice rink is taken away... as for the food, super tasty, especially the steak sandwich with its deliciously savoury gravy. Service was a little cold and snobby, making me feel like I was in a stuffy old fashioned restaurant, which isn’t the vibe I’d usually associate with The Ivy.']", October 2018,g186338-d15238588-r631525400,g186338-d15238588,[],[],4,7 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",Mikeypix,"Good food, bad views ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r631525400-The_Ivy_Canary_Wharf-London_England.html
241,,"['I visited in the week for lunch with friends and have got to say the food was excellent - exactly what you expect of the brand. The service was a little slow but staff are very knowledgable and happy to change things if you are not happy. All in all, was a very nice lunch and will be back as it is so close to the office!']", October 2018,g186338-d15238588-r630322093,g186338-d15238588,[],[],3,2 November 2018,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '54'], ['thumbs-up-fill', '40']]","['London, United Kingdom']",EssexPgirl,Lunch with friends from wofk,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r630322093-The_Ivy_Canary_Wharf-London_England.html
